206000,QD,24.04.1982,   5.7600
206000,QD,25.04.1982,   5.5100
206000,QD,26.04.1982,   4.1500
206000,QD,27.04.1982,   3.5100
206000,QD,28.04.1982,   3.2000
206000,QD,29.04.1982,   2.7900
206000,QD,30.04.1982,   2.6800
206000,QD,01.05.1982,   2.7000
206000,QD,02.05.1982,   3.7300
206000,QD,03.05.1982,   2.9900
206000,QD,04.05.1982,   3.2300
206000,QD,05.05.1982,   4.1300
206000,QD,06.05.1982,   5.1500
206000,QD,07.05.1982,  10.2000
206000,QD,08.05.1982,  13.3000
206000,QD,09.05.1982,  13.0000
206000,QD,10.05.1982,   8.9700
206000,QD,11.05.1982,   6.6000
206000,QD,12.05.1982,   6.6400
206000,QD,13.05.1982,   5.3400
206000,QD,14.05.1982,   4.8200
206000,QD,15.05.1982,   5.7900
206000,QD,16.05.1982,   5.7500
206000,QD,17.05.1982,   5.4000
206000,QD,18.05.1982,   3.8400
206000,QD,19.05.1982,   2.8400
206000,QD,20.05.1982,   2.8500
206000,QD,21.05.1982,   7.5800
206000,QD,22.05.1982,   2.9400
206000,QD,23.05.1982,   2.8600
206000,QD,24.05.1982,   4.9200
206000,QD,25.05.1982,   6.6000
206000,QD,26.05.1982,   6.5800
206000,QD,27.05.1982,   4.3900
206000,QD,28.05.1982,   2.9700
206000,QD,29.05.1982,   2.9000
206000,QD,30.05.1982,   2.9300
206000,QD,31.05.1982,   2.9100
206000,QD,01.06.1982,   2.9200
206000,QD,02.06.1982,   2.9400
206000,QD,03.06.1982,   2.9400
206000,QD,04.06.1982,   2.9100
206000,QD,05.06.1982,   2.9000
206000,QD,06.06.1982,   3.0000
206000,QD,07.06.1982,   2.9700
206000,QD,08.06.1982,   2.3100
206000,QD,09.06.1982,   1.7300
206000,QD,10.06.1982,   1.7500
206000,QD,11.06.1982,   3.0400
206000,QD,12.06.1982,   3.1500
206000,QD,13.06.1982,   3.1300
206000,QD,14.06.1982,   5.0300
206000,QD,15.06.1982,   5.8600
206000,QD,16.06.1982,   5.7600
206000,QD,17.06.1982,   4.8900
206000,QD,18.06.1982,   3.5500
206000,QD,19.06.1982,   2.9200
206000,QD,20.06.1982,   2.8900
206000,QD,21.06.1982,   2.9200
206000,QD,22.06.1982,   2.9100
206000,QD,23.06.1982,   2.8800
206000,QD,24.06.1982,   2.7000
206000,QD,25.06.1982,   2.6700
206000,QD,26.06.1982,   2.6500
206000,QD,27.06.1982,   2.7000
206000,QD,28.06.1982,   2.7600
206000,QD,29.06.1982,   2.8400
206000,QD,30.06.1982,   2.8100
206000,QD,01.07.1982,   2.8900
206000,QD,02.07.1982,   2.9800
206000,QD,03.07.1982,   2.9500
206000,QD,04.07.1982,   2.9600
206000,QD,05.07.1982,   3.0100
206000,QD,06.07.1982,   3.0400
206000,QD,07.07.1982,   3.0300
206000,QD,08.07.1982,   2.9300
206000,QD,09.07.1982,   2.6700
206000,QD,10.07.1982,   2.5800
206000,QD,11.07.1982,   2.3100
206000,QD,12.07.1982,   1.9000
206000,QD,13.07.1982,   1.6700
206000,QD,14.07.1982,   1.6600
206000,QD,15.07.1982,   1.7200
206000,QD,16.07.1982,   1.7600
206000,QD,17.07.1982,   2.8900
206000,QD,18.07.1982,   2.6000
206000,QD,19.07.1982,   2.4200
206000,QD,20.07.1982,   2.3700
206000,QD,21.07.1982,   2.4000
206000,QD,22.07.1982,   2.4800
206000,QD,23.07.1982,   3.6800
206000,QD,24.07.1982,   5.0100
206000,QD,25.07.1982,   3.6600
206000,QD,26.07.1982,   3.1600
206000,QD,27.07.1982,   3.1100
206000,QD,28.07.1982,   3.1000
206000,QD,29.07.1982,   3.1200
206000,QD,30.07.1982,   3.0500
206000,QD,31.07.1982,   3.0800
206000,QD,01.08.1982,   3.1100
206000,QD,02.08.1982,   3.0600
206000,QD,03.08.1982,   3.0900
206000,QD,04.08.1982,   3.0600
206000,QD,05.08.1982,   3.0500
206000,QD,06.08.1982,   3.1500
206000,QD,07.08.1982,   7.1500
206000,QD,08.08.1982,  11.2000
206000,QD,09.08.1982,   8.5800
206000,QD,10.08.1982,   5.8000
206000,QD,11.08.1982,   4.4200
206000,QD,12.08.1982,   3.7900
206000,QD,13.08.1982,   3.1800
206000,QD,14.08.1982,   5.2500
206000,QD,15.08.1982,   4.6500
206000,QD,16.08.1982,   2.5600
206000,QD,17.08.1982,   2.5500
206000,QD,18.08.1982,   2.4900
206000,QD,19.08.1982,   2.4900
206000,QD,20.08.1982,   2.4900
206000,QD,21.08.1982,   2.5200
206000,QD,22.08.1982,   2.4800
206000,QD,23.08.1982,   2.5200
206000,QD,24.08.1982,   2.5400
206000,QD,25.08.1982,   2.5600
206000,QD,26.08.1982,   2.4900
206000,QD,27.08.1982,   2.4900
206000,QD,28.08.1982,   2.4500
206000,QD,29.08.1982,   2.4500
206000,QD,30.08.1982,   2.4300
206000,QD,31.08.1982,   2.4200
206000,QD,01.09.1982,   2.4100
206000,QD,02.09.1982,   2.4000
206000,QD,03.09.1982,   2.4100
206000,QD,04.09.1982,   2.4400
206000,QD,05.09.1982,   2.4300
206000,QD,06.09.1982,   2.4200
206000,QD,07.09.1982,   2.7000
206000,QD,08.09.1982,   3.5500
206000,QD,09.09.1982,   3.5100
206000,QD,10.09.1982,   3.5100
206000,QD,11.09.1982,   3.5200
206000,QD,12.09.1982,   3.6000
206000,QD,13.09.1982,   3.5400
206000,QD,14.09.1982,   3.5400
206000,QD,15.09.1982,   5.6100
206000,QD,16.09.1982,   6.1400
206000,QD,17.09.1982,   6.6300
206000,QD,18.09.1982,   6.4600
206000,QD,19.09.1982,   6.3600
206000,QD,20.09.1982,   6.2900
206000,QD,21.09.1982,   7.2400
206000,QD,22.09.1982,   6.7900
206000,QD,23.09.1982,   6.6900
206000,QD,24.09.1982,   5.6800
206000,QD,25.09.1982,   6.3700
206000,QD,26.09.1982,   6.2600
206000,QD,27.09.1982,   5.1400
206000,QD,28.09.1982,   5.4700
206000,QD,29.09.1982,   5.4300
206000,QD,30.09.1982,   4.3600
206000,QD,01.10.1982,   3.4100
206000,QD,02.10.1982,   3.3500
206000,QD,03.10.1982,   3.4000
206000,QD,04.10.1982,   4.1000
206000,QD,05.10.1982,   4.4000
206000,QD,06.10.1982,   3.3300
206000,QD,07.10.1982,   4.4100
206000,QD,08.10.1982,   7.9000
206000,QD,09.10.1982,   6.6800
206000,QD,10.10.1982,   6.6100
206000,QD,11.10.1982,   4.2700
206000,QD,12.10.1982,   2.8200
206000,QD,13.10.1982,   4.1300
206000,QD,14.10.1982,   6.9500
206000,QD,15.10.1982,   7.7800
206000,QD,16.10.1982,   6.2700
206000,QD,17.10.1982,   4.9700
206000,QD,18.10.1982,   3.5100
206000,QD,19.10.1982,   2.7300
206000,QD,20.10.1982,   2.8600
206000,QD,21.10.1982,   2.7800
206000,QD,22.10.1982,   2.7800
206000,QD,23.10.1982,   2.8000
206000,QD,24.10.1982,   2.7600
206000,QD,25.10.1982,   2.7700
206000,QD,26.10.1982,   2.7800
206000,QD,27.10.1982,   2.7800
206000,QD,28.10.1982,   2.8000
206000,QD,29.10.1982,   2.7800
206000,QD,30.10.1982,   2.5800
206000,QD,31.10.1982,   2.1000
206000,QD,01.11.1982,   2.0800
206000,QD,02.11.1982,   1.8500
206000,QD,03.11.1982,   1.6300
206000,QD,04.11.1982,   3.4900
206000,QD,05.11.1982,   3.3900
